gene,importance,n_cancers_sig,mean_log2FC,min_padj,evidence_score
GENE_1856,0.000606102451314412,0.0,0.0,0.0,0.13396205117451931
GENE_0054,0.0006054753049136917,0.0,0.0,0.0,0.13382343794494891
GENE_0784,0.0006052893728403128,0.0,0.0,0.0,0.13378234284316382
GENE_0865,0.0006050944634090155,0.0,0.0,0.0,0.13373926354666332
GENE_1388,0.000604833037771156,0.0,0.0,0.0,0.1336814826969055
GENE_1461,0.0006047298576700615,0.0,0.0,0.0,0.13365867761180306
GENE_1659,0.0006043871817886145,0.0,0.0,0.0,0.13358293866062884
GENE_1732,0.0006028148940424888,0.0,0.0,0.0,0.13323542828338025
GENE_0817,0.0006026398564292045,0.0,0.0,0.0,0.1331967410983055
GENE_0316,0.0006024366070879218,0.0,0.0,0.0,0.13315181849718577
GENE_1902,0.0006023008743866685,0.0,0.0,0.0,0.13312181856725325
GENE_0562,0.0006017574853882309,0.0,0.0,0.0,0.13300171757663937
GENE_0576,0.0006010547066832095,0.0,0.0,0.0,0.13284638793452644
GENE_0510,0.0006008466545197596,0.0,0.0,0.0,0.1328004038034499
GENE_0561,0.0006000784158845671,0.0,0.0,0.0,0.13263060606853114
GENE_1276,0.0005996868776739427,0.0,0.0,0.0,0.13254406746157665
GENE_1220,0.0005992775145601882,0.0,0.0,0.0,0.13245358915667158
GENE_1555,0.000598919157861673,0.0,0.0,0.0,0.13237438439800228
GENE_1232,0.0005986193491236435,0.0,0.0,0.0,0.13230812003391768
GENE_1748,0.0005981723416882386,0.0,0.0,0.0,0.13220932150108342
GENE_1804,0.000598146796133962,0.0,0.0,0.0,0.13220367536841746
GENE_0466,0.0005980674716221887,0.0,0.0,0.0,0.132186142896337
GENE_1070,0.0005977709858972026,0.0,0.0,0.0,0.13212061299165345
GENE_0141,0.0005976189694087606,0.0,0.0,0.0,0.1320870139844891
GENE_0052,0.0005974171811804474,0.0,0.0,0.0,0.13204241432166133
GENE_0181,0.0005962902250304424,0.0,0.0,0.0,0.13179333207968885
GENE_1653,0.000596157860867047,0.0,0.0,0.0,0.13176407667114862
GENE_1299,0.0005959439975365663,0.0,0.0,0.0,0.1317168081435918
GENE_0414,0.0005955993771377364,0.0,0.0,0.0,0.1316406394110554
GENE_1904,0.0005954280857839568,0.0,0.0,0.0,0.13160278023221358
GENE_0026,0.0005953745176876207,0.0,0.0,0.0,0.13159094049778067
GENE_1947,0.0005952439523791272,0.0,0.0,0.0,0.1315620826759717
GENE_1169,0.0005938411615308664,0.0,0.0,0.0,0.13125203486310713
GENE_0640,0.0005935449124582529,0.0,0.0,0.0,0.13118655726383366
GENE_1610,0.0005928080591054467,0.0,0.0,0.0,0.13102369637069144
GENE_1832,0.0005926985470031909,0.0,0.0,0.0,0.13099949177324294
GENE_0830,0.0005925429581638491,0.0,0.0,0.0,0.1309651031974949
GENE_1939,0.00059248506571701,0.0,0.0,0.0,0.13095230768592872
GENE_1450,0.0005917388236771811,0.0,0.0,0.0,0.13078737168523885
GENE_0740,0.0005909192231579665,0.0,0.0,0.0,0.13060622183761889
GENE_0920,0.0005904600679686085,0.0,0.0,0.0,0.13050473838240365
GENE_0365,0.000589781361188338,0.0,0.0,0.0,0.13035472916822882
GENE_1524,0.0005897787257846396,0.0,0.0,0.0,0.13035414668570572
GENE_1572,0.000589436461011663,0.0,0.0,0.0,0.13027849859859886
GENE_1965,0.0005887093410078073,0.0,0.0,0.0,0.1301177889909157
GENE_0982,0.0005882781311261354,0.0,0.0,0.0,0.13002248206696213
GENE_1998,0.0005879272229489842,0.0,0.0,0.0,0.12994492359630566
GENE_1485,0.0005876936913639303,0.0,0.0,0.0,0.12989330794934695
GENE_1380,0.0005868024557135605,0.0,0.0,0.0,0.1296963251528833
GENE_1703,0.0005867847862912809,0.0,0.0,0.0,0.1296924198196405
GENE_1431,0.0005863625531302378,0.0,0.0,0.0,0.12959909694954722
GENE_0319,0.0005859777014130417,0.0,0.0,0.0,0.12951403620557264
GENE_1795,0.0005856022530186365,0.0,0.0,0.0,0.12943105380397432
GENE_0750,0.0005854840833745101,0.0,0.0,0.0,0.1294049356982326
GENE_0244,0.000585018246183053,0.0,0.0,0.0,0.12930197537272056
GENE_0178,0.0005849351437661797,0.0,0.0,0.0,0.1292836079000305
GENE_1989,0.0005841026378573924,0.0,0.0,0.0,0.12909960567579565
GENE_0786,0.000583914045097588,0.0,0.0,0.0,0.1290579225034454
GENE_1084,0.0005838192213988411,0.0,0.0,0.0,0.12903696436813913
GENE_0231,0.0005835230467499845,0.0,0.0,0.0,0.12897150321816245
GENE_0805,0.0005834183316709539,0.0,0.0,0.0,0.12894835886897624
GENE_0457,0.0005833732296741793,0.0,0.0,0.0,0.12893839032985074
GENE_1652,0.0005829525386546075,0.0,0.0,0.0,0.12884540830714103
GENE_1054,0.0005821965544682721,0.0,0.0,0.0,0.12867831907653754
GENE_0204,0.000581608063254123,0.0,0.0,0.0,0.12854824949840826
GENE_1981,0.0005812973251841116,0.0,0.0,0.0,0.12847956951015468
GENE_1837,0.00058037068771131,0.0,0.0,0.0,0.1282747621277023
GENE_0720,0.0005791989389445028,0.0,0.0,0.0,0.12801577972642297
GENE_0144,0.0005789241375482377,0.0,0.0,0.0,0.12795504253813167
GENE_1324,0.0005782198115075711,0.0,0.0,0.0,0.12779937090060783
GENE_1723,0.0005780956884511923,0.0,0.0,0.0,0.12777193695904482
GENE_0626,0.0005770429226936416,0.0,0.0,0.0,0.12753925243519584
GENE_1456,0.0005762828913235495,0.0,0.0,0.0,0.1273712686874421
GENE_0555,0.0005760998493187127,0.0,0.0,0.0,0.12733081235474483
GENE_0664,0.0005759973051639315,0.0,0.0,0.0,0.12730814782784733
GENE_1425,0.0005748939901315331,0.0,0.0,0.0,0.1270642907959029
GENE_1314,0.0005748794184968096,0.0,0.0,0.0,0.1270610701422456
GENE_0274,0.000574199182926782,0.0,0.0,0.0,0.12691072303171147
GENE_0985,0.000573571473874382,0.0,0.0,0.0,0.1267719854436718
GENE_1636,0.0005732587373154614,0.0,0.0,0.0,0.1267028637451546
GENE_1336,0.0005731603978752932,0.0,0.0,0.0,0.12668112855321187
GENE_0959,0.0005730553086343391,0.0,0.0,0.0,0.1266579015059626
GENE_0653,0.0005726995404531891,0.0,0.0,0.0,0.12657926886689946
GENE_1463,0.0005726655460767205,0.0,0.0,0.0,0.126571755357607
GENE_1438,0.0005712210841064237,0.0,0.0,0.0,0.126252497304839
GENE_1211,0.000571014264895602,0.0,0.0,0.0,0.12620678568357122
GENE_0954,0.0005698962713732412,0.0,0.0,0.0,0.12595968438059763
GENE_0020,0.0005689844973706409,0.0,0.0,0.0,0.12575816215389973
GENE_1771,0.0005688167184030019,0.0,0.0,0.0,0.12572107929010315
GENE_1619,0.0005684762343133086,0.0,0.0,0.0,0.12564582477339778
GENE_0454,0.0005675349231421909,0.0,0.0,0.0,0.12543777417897609
GENE_0847,0.000567271546367156,0.0,0.0,0.0,0.1253795620847354
GENE_1357,0.000566822427982649,0.0,0.0,0.0,0.1252802969854469
GENE_1198,0.0005662296186318752,0.0,0.0,0.0,0.12514927300358894
GENE_0064,0.0005661460299139709,0.0,0.0,0.0,0.12513079804761207
GENE_0051,0.0005660951692592086,0.0,0.0,0.0,0.1251195567176665
GENE_0377,0.0005660470405117065,0.0,0.0,0.0,0.12510891919966624
GENE_0473,0.0005658232315597231,0.0,0.0,0.0,0.12505945246972003
GENE_1898,0.0005648889348016588,0.0,0.0,0.0,0.12485295221577027
GENE_1022,0.0005644903363005302,0.0,0.0,0.0,0.12476485312841223
GENE_0934,0.0005640677377912377,0.0,0.0,0.0,0.12467144950827286
GENE_0110,0.000563481565508478,0.0,0.0,0.0,0.12454189246528474
GENE_0449,0.000563455308533287,0.0,0.0,0.0,0.12453608909285718
GENE_1421,0.0005632359453305794,0.0,0.0,0.0,0.12448760497185885
GENE_1556,0.0005630703285626285,0.0,0.0,0.0,0.12445100000202994
GENE_0833,0.0005630063601276403,0.0,0.0,0.0,0.1244368615626574
GENE_1217,0.0005629301323938433,0.0,0.0,0.0,0.12442001354702295
GENE_1021,0.0005627475975574475,0.0,0.0,0.0,0.1243796693097717
GENE_1035,0.0005621908534180845,0.0,0.0,0.0,0.12425661653754366
GENE_0388,0.0005620912798687454,0.0,0.0,0.0,0.12423460858017066
GENE_1793,0.0005615294408019065,0.0,0.0,0.0,0.12411042971625007
GENE_1819,0.0005610957834310833,0.0,0.0,0.0,0.12401458184304572
GENE_0745,0.0005608310148667103,0.0,0.0,0.0,0.12395606213256935
GENE_1642,0.0005606410204100657,0.0,0.0,0.0,0.1239140691542062
GENE_1557,0.0005605585729156297,0.0,0.0,0.0,0.12389584643386428
GENE_1368,0.0005601694820187475,0.0,0.0,0.0,0.1238098487373913
GENE_0318,0.0005600947615590858,0.0,0.0,0.0,0.12379333386268772
GENE_0729,0.0005591269368854046,0.0,0.0,0.0,0.12357942319761372
GENE_1382,0.0005586468993010358,0.0,0.0,0.0,0.12347332427109817
GENE_0969,0.000558107312195801,0.0,0.0,0.0,0.12335406358299532
GENE_1273,0.0005570066949343911,0.0,0.0,0.0,0.12311080281812498
GENE_1504,0.0005569349413181258,0.0,0.0,0.0,0.12309494368145055
GENE_0119,0.0005552021520388951,0.0,0.0,0.0,0.12271195891444366
GENE_1420,0.0005550967931602499,0.0,0.0,0.0,0.12268867227129915
GENE_0103,0.0005539779852693797,0.0,0.0,0.0,0.12244139097486788
GENE_0121,0.0005528687384369437,0.0,0.0,0.0,0.12219622288387978
GENE_0271,0.0005522956302617186,0.0,0.0,0.0,0.12206955329768764
GENE_0676,0.0005519444930748953,0.0,0.0,0.0,0.121991944210827
GENE_0356,0.0005512918065808696,0.0,0.0,0.0,0.12184768605558612
GENE_1210,0.0005512619357737093,0.0,0.0,0.0,0.12184108394634081
GENE_0347,0.0005505698250569004,0.0,0.0,0.0,0.12168811216564182
GENE_1978,0.0005499778780480097,0.0,0.0,0.0,0.1215572787804185
GENE_0467,0.0005497540610394858,0.0,0.0,0.0,0.12150781026979858
GENE_0044,0.000549070012726206,0.0,0.0,0.0,0.12135662045865243
GENE_0333,0.000548667216947866,0.0,0.0,0.0,0.12126759368016995
GENE_0723,0.0005486548632744468,0.0,0.0,0.0,0.12126486324503116
GENE_0325,0.0005482899779441922,0.0,0.0,0.0,0.12118421551430776
GENE_0422,0.0005476597554622894,0.0,0.0,0.0,0.12104492240274073
GENE_1340,0.0005466959650326066,0.0,0.0,0.0,0.12083190339484415
GENE_0304,0.0005459592056577373,0.0,0.0,0.0,0.12066906327290518
GENE_1346,0.0005458024617177459,0.0,0.0,0.0,0.1206344193943581
GENE_1690,0.0005454735282587554,0.0,0.0,0.0,0.12056171782258465
GENE_1259,0.0005454512902343115,0.0,0.0,0.0,0.12055680272718763
GENE_0582,0.0005452687120380993,0.0,0.0,0.0,0.12051644890645767
GENE_0073,0.0005451875175882667,0.0,0.0,0.0,0.12049850313669552
GENE_1710,0.0005451798091373008,0.0,0.0,0.0,0.12049679939848999
GENE_1253,0.0005451715000867352,0.0,0.0,0.0,0.12049496291448523
GENE_0309,0.0005445297705366652,0.0,0.0,0.0,0.12035312648627042
GENE_0724,0.0005442705310173671,0.0,0.0,0.0,0.12029582881708042
GENE_1579,0.0005440710128565119,0.0,0.0,0.0,0.12025173088938391
GENE_1398,0.0005436127481912175,0.0,0.0,0.0,0.12015044425968871
GENE_1525,0.0005432208054552922,0.0,0.0,0.0,0.12006381624369299
GENE_0931,0.0005431571086407002,0.0,0.0,0.0,0.12004973783843739
GENE_0523,0.0005430035171181705,0.0,0.0,0.0,0.12001579071389354
GENE_0883,0.0005429629128073738,0.0,0.0,0.0,0.12000681626287613
GENE_1540,0.0005425179724585715,0.0,0.0,0.0,0.11990847460191337
GENE_1857,0.0005422206463690614,0.0,0.0,0.0,0.11984275895807775
GENE_1308,0.0005419979155819656,0.0,0.0,0.0,0.11979353052642505
GENE_1912,0.0005410147186884004,0.0,0.0,0.0,0.1195762222606611
GENE_0021,0.0005406203901189915,0.0,0.0,0.0,0.11948906692268124
GENE_0080,0.0005402338172635208,0.0,0.0,0.0,0.11940362576906945
GENE_1620,0.0005393744452682575,0.0,0.0,0.0,0.11921368554533705
GENE_0950,0.0005390032859835667,0.0,0.0,0.0,0.11913165113187804
GENE_1515,0.0005379386250986137,0.0,0.0,0.0,0.11889633752170489
GENE_0453,0.0005379386059424037,0.0,0.0,0.0,0.11889633328775868
GENE_0866,0.0005379079965920886,0.0,0.0,0.0,0.11888956794413659
GENE_0838,0.0005364887273084296,0.0,0.0,0.0,0.11857587803247953
GENE_1688,0.0005363787120042048,0.0,0.0,0.0,0.118551562216263
GENE_0390,0.0005357699171556383,0.0,0.0,0.0,0.11841700508572907
GENE_0986,0.0005353813451322259,0.0,0.0,0.0,0.11833112207177247
GENE_0480,0.0005348414408640893,0.0,0.0,0.0,0.1182117912836514
GENE_0568,0.0005347792287129419,0.0,0.0,0.0,0.1181980410218638
GENE_0159,0.000534717871107365,0.0,0.0,0.0,0.11818447963355329
GENE_1590,0.0005338981575591048,0.0,0.0,0.0,0.11800330480401357
GENE_0196,0.0005337587977811559,0.0,0.0,0.0,0.11797250320988577
GENE_1454,0.0005336834430211537,0.0,0.0,0.0,0.11795584814077366
GENE_0538,0.0005332079335118139,0.0,0.0,0.0,0.11785075001901883
GENE_1042,0.0005331783218751905,0.0,0.0,0.0,0.11784420519219606
GENE_1394,0.0005329767762267856,0.0,0.0,0.0,0.11779965914489489
GENE_1767,0.0005329318189552771,0.0,0.0,0.0,0.11778972259325508
GENE_0574,0.0005322606141557023,0.0,0.0,0.0,0.11764137148278815
GENE_1132,0.0005322144484873682,0.0,0.0,0.0,0.11763116784871527
GENE_1143,0.000531710257249664,0.0,0.0,0.0,0.11751973043043625
GENE_0709,0.0005316535140631823,0.0,0.0,0.0,0.11750718893083535
GENE_0946,0.0005316439428574884,0.0,0.0,0.0,0.11750507348262328
GENE_0926,0.0005313675721585264,0.0,0.0,0.0,0.11744398944371666
GENE_1707,0.0005310064557171982,0.0,0.0,0.0,0.11736417472082904
GENE_0591,0.0005309320828032958,0.0,0.0,0.0,0.11734773666142738
GENE_1330,0.0005305886309965388,0.0,0.0,0.0,0.11727182621359304
GENE_1806,0.0005302377031656758,0.0,0.0,0.0,0.11719426339903144
GENE_1467,0.0005295125836535769,0.0,0.0,0.0,0.1170339959442855
GENE_0984,0.0005291597622981295,0.0,0.0,0.0,0.11695601461889835
GENE_1574,0.0005288649008182785,0.0,0.0,0.0,0.1168908437083245
GENE_0191,0.0005282357397247748,0.0,0.0,0.0,0.11675178518707585
GENE_1479,0.0005278390351297441,0.0,0.0,0.0,0.1166641046948663
GENE_1015,0.0005277332288583028,0.0,0.0,0.0,0.11664071916801574
GENE_1940,0.0005265710696037022,0.0,0.0,0.0,0.1163838562610928
GENE_1363,0.0005257977539040597,0.0,0.0,0.0,0.1162129363826054
GENE_1442,0.0005254277068945218,0.0,0.0,0.0,0.11613114780656321
GENE_0378,0.0005252081217099196,0.0,0.0,0.0,0.11608261462265501
GENE_1120,0.0005252007325269271,0.0,0.0,0.0,0.1160809814497351
GENE_1630,0.0005248048393979647,0.0,0.0,0.0,0.11599348030947954
GENE_1921,0.0005247405973931587,0.0,0.0,0.0,0.11597928140512481
GENE_0100,0.0005244675263670984,0.0,0.0,0.0,0.11591892666693156
GENE_0013,0.0005242913717798145,0.0,0.0,0.0,0.11587999260589094
GENE_0698,0.0005241697759284968,0.0,0.0,0.0,0.11585311723255841
GENE_0886,0.0005239407350597969,0.0,0.0,0.0,0.11580249413326671
GENE_0492,0.0005228572339092461,0.0,0.0,0.0,0.11556301640757369
GENE_1328,0.0005219364667069882,0.0,0.0,0.0,0.11535950648478557
GENE_0461,0.0005216530463860303,0.0,0.0,0.0,0.11529686432345175
GENE_1797,0.0005206821944066243,0.0,0.0,0.0,0.11508228455683635
GENE_1770,0.0005203405581555028,0.0,0.0,0.0,0.1150067753869649
GENE_0487,0.0005200553832209278,0.0,0.0,0.0,0.11494374541720255
GENE_1063,0.0005198479808933801,0.0,0.0,0.0,0.1148979049142374
GENE_1896,0.0005197581729432569,0.0,0.0,0.0,0.11487805537034561
GENE_1261,0.0005184346968120996,0.0,0.0,0.0,0.11458553786472282
GENE_0960,0.0005183082417689531,0.0,0.0,0.0,0.1145575885024912
GENE_0854,0.0005179742223015133,0.0,0.0,0.0,0.1144837628103274
GENE_0607,0.0005174540026708096,0.0,0.0,0.0,0.11436878276258271
GENE_0057,0.0005172325669830915,0.0,0.0,0.0,0.11431984057654529
GENE_0358,0.0005162975019771408,0.0,0.0,0.0,0.1141131705228159
GENE_0426,0.0005159085568901104,0.0,0.0,0.0,0.11402720505354606
GENE_1915,0.000515599319648107,0.0,0.0,0.0,0.11395885678148661
GENE_1818,0.0005155922525034844,0.0,0.0,0.0,0.11395729478617125
GENE_1374,0.00051534198091545,0.0,0.0,0.0,0.11390197922819736
GENE_1646,0.000515148916654759,0.0,0.0,0.0,0.1138593077552235
GENE_0850,0.0005150287063148821,0.0,0.0,0.0,0.1138327386105725
GENE_0857,0.0005142049536577397,0.0,0.0,0.0,0.11365067104860843
GENE_1150,0.0005141078598569493,0.0,0.0,0.0,0.11362921117052675
GENE_1987,0.0005137159901523448,0.0,0.0,0.0,0.11354259929606868
GENE_0772,0.0005133813468793116,0.0,0.0,0.0,0.11346863572906765
GENE_1107,0.0005133088697309634,0.0,0.0,0.0,0.1134526166757955
GENE_1706,0.0005132679108137302,0.0,0.0,0.0,0.11344356384891027
GENE_1451,0.0005131444742993433,0.0,0.0,0.0,0.11341628164831656
GENE_0789,0.0005129665328357424,0.0,0.0,0.0,0.11337695264807696
GENE_1453,0.0005129240911532616,0.0,0.0,0.0,0.11336757209726728
GENE_1613,0.0005128352425382988,0.0,0.0,0.0,0.11334793458767031
GENE_1775,0.0005125528900474024,0.0,0.0,0.0,0.11328552844040479
GENE_0475,0.0005122811483355875,0.0,0.0,0.0,0.11322546751006957
GENE_0508,0.0005113827584041204,0.0,0.0,0.0,0.11302690345920183
GENE_1914,0.0005111344770419003,0.0,0.0,0.0,0.11297202778516474
GENE_1405,0.0005106858687769383,0.0,0.0,0.0,0.11287287543358156
GENE_1569,0.0005104731597858407,0.0,0.0,0.0,0.11282586204056705
GENE_1206,0.0005094784392995214,0.0,0.0,0.0,0.11260600680585604
GENE_1535,0.0005090343838303379,0.0,0.0,0.0,0.11250786072286613
GENE_1665,0.0005090262466029093,0.0,0.0,0.0,0.11250606221557609
GENE_0782,0.0005084109160450671,0.0,0.0,0.0,0.11237006054869594
GENE_1205,0.0005082352324899158,0.0,0.0,0.0,0.11233123059617775
GENE_0177,0.0005069433657716951,0.0,0.0,0.0,0.11204569947014183
GENE_0845,0.0005064944552207857,0.0,0.0,0.0,0.11194648030667648
GENE_0889,0.0005063382723753321,0.0,0.0,0.0,0.11191196044243594
GENE_1587,0.0005058944431468914,0.0,0.0,0.0,0.11181386436365555
GENE_1519,0.0005058876548957763,0.0,0.0,0.0,0.11181236400997559
GENE_0197,0.0005053834737899477,0.0,0.0,0.0,0.11170092883106521
GENE_0478,0.0005050820813356666,0.0,0.0,0.0,0.1116343144306508
GENE_1497,0.000504781439860351,0.0,0.0,0.0,0.11156786601320244
GENE_0713,0.0005043562351962041,0.0,0.0,0.0,0.11147388637518156
GENE_1743,0.0005042577096956811,0.0,0.0,0.0,0.111452110059784
GENE_0996,0.0005035690064841686,0.0,0.0,0.0,0.11129989141314331
GENE_0511,0.0005034301540339807,0.0,0.0,0.0,0.11126920194967481
GENE_1858,0.0005034194144762065,0.0,0.0,0.0,0.11126682826980432
GENE_1648,0.0005032993815832351,0.0,0.0,0.0,0.11124029834484528
GENE_0898,0.000502753053506286,0.0,0.0,0.0,0.11111954775285607
GENE_1435,0.0005021584299102769,0.0,0.0,0.0,0.11098812278266267
GENE_0519,0.0005020183220006309,0.0,0.0,0.0,0.1109571558348781
GENE_1938,0.0005007134503085298,0.0,0.0,0.0,0.11066875032189205
GENE_0735,0.0004999761827777911,0.0,0.0,0.0,0.11050579788626348
GENE_0084,0.0004996936903108983,0.0,0.0,0.0,0.11044336080120594
GENE_1615,0.0004992073317619783,0.0,0.0,0.0,0.1103358648016793
GENE_0532,0.000498873376737773,0.0,0.0,0.0,0.11026205335289607
GENE_1091,0.0004983791112622132,0.0,0.0,0.0,0.11015280974764889
GENE_1470,0.000498054144883893,0.0,0.0,0.0,0.11008098498847144
GENE_1533,0.0004977731502108678,0.0,0.0,0.0,0.11001887894899587
GENE_1601,0.0004964196139930674,0.0,0.0,0.0,0.10971971749917445
GENE_0380,0.0004953903406643633,0.0,0.0,0.0,0.10949222532184796
GENE_1048,0.0004952864876953737,0.0,0.0,0.0,0.10946927151805418
GENE_1484,0.0004952273628621366,0.0,0.0,0.0,0.10945620362182867
GENE_0620,0.000494560462459762,0.0,0.0,0.0,0.10930880387837363
GENE_0881,0.0004944883367793929,0.0,0.0,0.0,0.10929286250730072
GENE_0993,0.0004943089170833507,0.0,0.0,0.0,0.10925320678498712
GENE_1530,0.0004943071490798683,0.0,0.0,0.0,0.10925281601710213
GENE_0005,0.0004941494834987228,0.0,0.0,0.0,0.10921796843546956
GENE_1193,0.0004940687931545364,0.0,0.0,0.0,0.10920013408420808
GENE_1223,0.0004928056725145578,0.0,0.0,0.0,0.10892095647744302
GENE_0107,0.0004927836778898041,0.0,0.0,0.0,0.10891609517876251
GENE_0198,0.0004924296199699589,0.0,0.0,0.0,0.10883784054528564
GENE_1266,0.0004923044295850986,0.0,0.0,0.0,0.10881017070051459
GENE_1024,0.000492210185219792,0.0,0.0,0.0,0.10878934061071585
GENE_1339,0.0004918913713746581,0.0,0.0,0.0,0.10871887569749145
GENE_1717,0.0004915098706287402,0.0,0.0,0.0,0.10863455559230636
GENE_0082,0.0004914249089958501,0.0,0.0,0.0,0.10861577719174322
GENE_1737,0.0004911241069343197,0.0,0.0,0.0,0.10854929328118856
GENE_0364,0.0004909703850854736,0.0,0.0,0.0,0.10851531735164545
GENE_0924,0.0004906398125259872,0.0,0.0,0.0,0.1084422535023989
GENE_0827,0.0004897783527712125,0.0,0.0,0.0,0.10825185183762481
GENE_1140,0.000489714968391944,0.0,0.0,0.0,0.10823784248748802
GENE_0370,0.0004892685474178651,0.0,0.0,0.0,0.10813917357558171
GENE_1988,0.0004892242153863876,0.0,0.0,0.0,0.10812937521582161
GENE_1389,0.0004890956927571257,0.0,0.0,0.0,0.10810096887131512
GENE_0551,0.000488987785305242,0.0,0.0,0.0,0.1080771189371002
GENE_1966,0.0004889742037143391,0.0,0.0,0.0,0.10807411710503101
GENE_1527,0.00048818449467143496,0.0,0.0,0.0,0.10789957393499584
GENE_1747,0.000487531350655434,0.0,0.0,0.0,0.1077552146572762
GENE_1139,0.0004873642719257763,0.0,0.0,0.0,0.10771828656156558
GENE_1669,0.00048684901748744983,0.0,0.0,0.0,0.10760440393118634
GENE_1188,0.0004863126179543533,0.0,0.0,0.0,0.10748584776704803
GENE_0823,0.00048567502292984425,0.0,0.0,0.0,0.10734492516045459
GENE_1245,0.00048560677031243875,0.0,0.0,0.0,0.10732983982198444
GENE_1387,0.0004856041046688957,0.0,0.0,0.0,0.10732925065578662
GENE_0047,0.00048508717773085926,0.0,0.0,0.0,0.10721499836596902
GENE_1685,0.0004848119019712414,0.0,0.0,0.0,0.10715415633288194
GENE_0286,0.00048429192884565347,0.0,0.0,0.0,0.10703923076822151
GENE_1414,0.0004827980321442377,0.0,0.0,0.0,0.10670904654618031
GENE_1854,0.0004823591086991386,0.0,0.0,0.0,0.10661203475405417
GENE_1196,0.00048207264905656224,0.0,0.0,0.0,0.10654872083540061
GENE_0918,0.0004818546833964495,0.0,0.0,0.0,0.10650054560223501
GENE_1083,0.00048156779794153497,0.0,0.0,0.0,0.10643713756963402
GENE_0951,0.00048151124156608116,0.0,0.0,0.0,0.10642463735940329
GENE_0732,0.0004813788398477886,0.0,0.0,0.0,0.10639537365039992
GENE_0836,0.0004813717054053248,0.0,0.0,0.0,0.10639379678077272
GENE_0612,0.0004809076341147925,0.0,0.0,0.0,0.10629122675843394
GENE_1521,0.0004807984261482374,0.0,0.0,0.0,0.106267089381704
GENE_1910,0.00048011122434782013,0.0,0.0,0.0,0.10611520258013261
GENE_1003,0.0004785741263000163,0.0,0.0,0.0,0.10577546990475141
GENE_1955,0.00047842596283227326,0.0,0.0,0.0,0.10574272250040592
GENE_0139,0.00047838642934123007,0.0,0.0,0.0,0.10573398472424489
GENE_1937,0.00047784279463134653,0.0,0.0,0.0,0.10561382942596532
GENE_0243,0.0004776166159847442,0.0,0.0,0.0,0.1055638389410811
GENE_1783,0.00047689920702269145,0.0,0.0,0.0,0.10540527568848386
GENE_1684,0.0004760711863907186,0.0,0.0,0.0,0.10522226480965743
GENE_0820,0.00047579176073867744,0.0,0.0,0.0,0.10516050555853242
GENE_1052,0.0004755659673411342,0.0,0.0,0.0,0.10511060022221351
GENE_1932,0.0004751822768030826,0.0,0.0,0.0,0.10502579612451984
GENE_1492,0.0004724541230805869,0.0,0.0,0.0,0.10442281379407
GENE_0794,0.0004716778295040526,0.0,0.0,0.0,0.10425123573890686
GENE_0277,0.00047148313338129236,0.0,0.0,0.0,0.10420820358831231
GENE_0065,0.0004712070977258359,0.0,0.0,0.0,0.10414719360143293
GENE_1128,0.0004711802088410714,0.0,0.0,0.0,0.10414125056300925
GENE_0189,0.00047109320702882086,0.0,0.0,0.0,0.10412202123767043
GENE_0799,0.000468830044744212,0.0,0.0,0.0,0.10362181230248212
GENE_1134,0.0004686893033771283,0.0,0.0,0.0,0.10359070534658918
GENE_1226,0.00046743268322779936,0.0,0.0,0.0,0.10331296449207478
GENE_1679,0.00046713378320117953,0.0,0.0,0.0,0.10324690097331606
GENE_0066,0.0004668301319520051,0.0,0.0,0.0,0.10317978732925655
GENE_1607,0.0004667942654849161,0.0,0.0,0.0,0.10317186004651878
GENE_1716,0.00046633599550211457,0.0,0.0,0.0,0.10307057224153685
GENE_0279,0.00046607795724931374,0.0,0.0,0.0,0.10301354007881959
GENE_0690,0.00046547505276570573,0.0,0.0,0.0,0.10288028484926015
GENE_0756,0.0004654538391325308,0.0,0.0,0.0,0.10287559616699726
GENE_0795,0.000465318404833584,0.0,0.0,0.0,0.10284566219057635
GENE_0853,0.0004651779990984541,0.0,0.0,0.0,0.10281462941677073
GENE_0870,0.000465139465354277,0.0,0.0,0.0,0.10280611260678556
GENE_0644,0.0004649545178609656,0.0,0.0,0.0,0.10276523511897825
GENE_0400,0.0004629577368177755,0.0,0.0,0.0,0.10232390233157235
GENE_1606,0.0004624833139411147,0.0,0.0,0.0,0.10221904437968027
GENE_0036,0.0004621258876963567,0.0,0.0,0.0,0.10214004527187671
GENE_1886,0.00046194291193048036,0.0,0.0,0.0,0.10209960357945513
GENE_1281,0.00046151826465479716,0.0,0.0,0.0,0.10200574713661642
GENE_0212,0.00046061164478159036,0.0,0.0,0.0,0.10180536408654464
GENE_1144,0.00045999202600815635,0.0,0.0,0.0,0.10166841462914605
GENE_1362,0.00045943533090226973,0.0,0.0,0.0,0.1015453726944011
GENE_0262,0.00045930620469116564,0.0,0.0,0.0,0.10151683294495381
GENE_1078,0.0004588121932918554,0.0,0.0,0.0,0.10140764549617898
GENE_0949,0.0004572271248355574,0.0,0.0,0.0,0.1010573102992214
GENE_1076,0.0004570416679748455,0.0,0.0,0.0,0.10101632022994932
GENE_1833,0.0004567454825413464,0.0,0.0,0.0,0.10095085669632806
GENE_0929,0.00045646652623689536,0.0,0.0,0.0,0.10088920118140432
GENE_0081,0.0004563533010220646,0.0,0.0,0.0,0.1008641759039277
