,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
TCGA_PRAD_035,-3.701696741897485,-4.450638895248979,-4.608737324925204,2.4101988003800683,2.5870687554988,-4.379298143240958,0.45190910150851316,1.9127506413454114,-8.397022792431455,3.3561405998161455
TCGA_PRAD_036,0.5353135116507424,1.3708693216552876,4.591260149201762,4.548520398602396,-4.090397645488813,3.217847227013116,-2.385402069766038,6.479936065724133,1.968817771277483,1.6792282437404868
TCGA_PRAD_037,3.575866499640648,3.821025030983567,-1.3266989361795696,2.4049856326391335,-1.8200009998213487,-0.20102711242327082,-1.6900720172907422,4.045020089954013,3.6459985910084334,-4.285265055487744
TCGA_PRAD_038,-1.0413919243498264,4.055355881721074,1.7030524210693956,-3.591662770550942,-0.9666746892778765,-4.24072813703565,-4.813924024168157,3.192928683235568,2.8161269015538557,-1.0668667371990996
TCGA_PRAD_039,1.4448934552533115,-0.5325590295053679,1.1760992574055913,-1.6771818230818423,-4.178606471332386,1.3454247731613036,0.1647866265200428,-4.668525483212588,-3.408065766439552,-2.688326724748812
TCGA_PRAD_040,1.972186727048138,-2.063694480044788,-2.295441603685075,-0.7978526432824651,1.991117609509162,-3.641637852910275,1.8858153788976253,-2.589970905049565,2.3736325038006574,1.9047716505510832
TCGA_PRAD_041,-1.8130341771311282,-0.9355345937463716,2.0283118815607115,0.12630652342179502,-2.906919549189684,-1.2765558475616159,1.8251153361057602,5.983983098405916,-0.35537398827737465,2.33461757410837
TCGA_PRAD_042,2.679804676439057,-1.2747452680250404,-0.538392649033981,5.4455373738668555,1.4143516311145623,1.8486557833253463,-0.6409890932454911,-1.5663922766523044,1.4196493513796655,-2.4529825685949787
TCGA_PRAD_043,-1.3976715486917184,0.625489601364175,2.0458916887729113,-8.276266803394785,0.5815148603987904,-1.6874995997722257,-0.8561731914024571,0.3017362917454864,-0.4677669359986764,-2.8933841555993958
TCGA_PRAD_044,-2.2559658959213063,5.783092833797857,-1.248791604415769,3.478096386832925,-0.11506643540523208,-2.973054051344431,0.6751985293408073,-0.39733256412257884,3.8416982280155443,-0.6706699723941241
TCGA_PRAD_045,2.8023072960906923,2.986699585159918,2.096586798218023,2.418945978992014,-9.088677867115338,0.6853927442646459,-4.657039600094739,-5.0652335774923944,3.182173765827784,4.837688777500218
TCGA_PRAD_046,3.134353612464973,-0.33912091247651327,8.28025775539717,-1.5788096851246967,-3.5326085325885987,5.0437797015171055,1.3327525361494628,0.45434488298068715,-3.2521672117433096,-5.192746440754177
TCGA_PRAD_047,0.8853210325864669,-4.054221505963311,5.035485204995171,3.6613719914956646,1.522146462672601,1.8268287101123057,-1.637496729851182,-3.9926556173002594,4.499751476418313,-2.731640677656183
TCGA_PRAD_048,-1.156352720202147,-1.1323804637400454,-3.990818623074589,-0.888450188089637,-7.906726927592123,5.497548982296105,4.6688933284591725,-1.4022908668357585,-1.388793932383358,-1.076843163387406
TCGA_PRAD_049,-5.209308375105478,1.824602243938114,-2.6821530485793215,0.9720572735781161,-5.682310674658462,-1.6260867493214763,-3.56530156455002,-0.49097854135579994,3.2224556626763445,5.500625998164861
TCGA_PRAD_050,-2.2716297100951106,2.7244176949086505,0.756680044458131,-0.3718394876653772,-3.9396767329652307,-0.12566020934348046,-3.774234344289683,-0.7154754675735816,-1.140046976556367,-2.908225600672189
TCGA_PRAD_051,-3.5517603097997976,5.781950318703841,3.838395566027919,1.404051614010296,4.388542757518537,1.1953167853978484,-2.5004166717307985,-3.4791828618696745,-3.155304293326915,-1.5975351671946065
TCGA_PRAD_052,2.2242980741451404,-7.3517826804997055,-1.4929713226219714,0.4072295261097797,1.0961858945724228,4.234806462205411,1.6211741940105042,1.5126366544909706,-0.6770065532229821,-4.3465500991385175
TCGA_PRAD_053,-1.7295419859954737,3.6010033590582378,4.03004019875032,-3.7882921941656362,-0.7664913283627582,-3.1176544685710526,0.9654871887746964,-2.0529664323489034,-4.9277390452066365,3.3311917394179607
TCGA_PRAD_054,2.505924901013635,0.2038518879856523,-3.9286528119151853,0.7144679976631905,1.4016612169067626,3.4022168051070207,-0.9717322346373609,2.8510569224596787,-1.0396736536723816,0.6255782104412996
TCGA_PRAD_055,0.40848781111960636,2.2843197569895466,0.6022081147857516,0.8074102571318095,0.2850193197688484,-0.7797431758917936,-4.95283735143175,5.032053960453993,-5.960286361851544,-3.5530157248979086
TCGA_PRAD_056,6.215643055849771,3.2182018919766455,-0.4273206003181472,5.263704042644435,0.11747362095500817,-0.6273731875759682,1.4736416699314885,-0.774810274062357,-3.63238970924254,-0.5795638950372336
TCGA_PRAD_057,-4.820254516120386,-2.289529765545744,4.944887519664556,-0.08541997849571875,0.7634726765386871,-0.6028886748828748,-5.064911720021718,-2.432503933286608,-4.924049859043048,-1.4880227364525993
TCGA_PRAD_058,-0.22946005279376122,1.8466894675060115,-1.2216191339273932,1.00644991090135,4.058598918841113,1.497722595908509,4.452209542266757,0.6569427332398005,-4.604446520517206,0.22115942711004813
TCGA_PRAD_059,-5.79536487982662,2.431897809377194,2.493888412470622,-0.06416495639146055,-1.5266786685414853,-4.417082322920129,2.6165660202377463,-4.19438646378932,-1.4407153063877793,-0.3556186182706504
